movieId,title,genres,clean_title
1279,Night on Earth (1991),Comedy|Drama,night on earth
1280,Raise the Red Lantern (1991),Drama,raise the red lantern
1281,"Great Dictator, The (1940)",Comedy,great dictator the
1282,Fantasia (1940),Animation|Children's|Musical,fantasia
1283,High Noon (1952),Western,high noon
1284,"Big Sleep, The (1946)",Film-Noir|Mystery,big sleep the
1285,Heathers (1989),Comedy,heathers
1286,Somewhere in Time (1980),Drama|Romance,somewhere in time
1287,Ben-Hur (1959),Action|Adventure|Drama,benhur
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,this is spinal tap
1289,Koyaanisqatsi (1983),Documentary|War,koyaanisqatsi
1290,Some Kind of Wonderful (1987),Drama|Romance,some kind of wonderful
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,indiana jones and the last crusade
1292,Being There (1979),Comedy,being there
1293,Gandhi (1982),Drama,gandhi
1294,M*A*S*H (1970),Comedy|War,mash
1295,"Unbearable Lightness of Being, The (1988)",Drama,unbearable lightness of being the
1296,"Room with a View, A (1986)",Drama|Romance,room with a view a
1297,Real Genius (1985),Comedy,real genius
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,pink floyd  the wall
1299,"Killing Fields, The (1984)",Drama|War,killing fields the
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,my life as a dog mitt liv som hund
1301,Forbidden Planet (1956),Sci-Fi,forbidden planet
1302,Field of Dreams (1989),Drama,field of dreams
1303,"Man Who Would Be King, The (1975)",Adventure,man who would be king the
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,butch cassidy and the sundance kid
1305,"Paris, Texas (1984)",Drama,paris texas
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,until the end of the world bis ans ende der welt
1307,When Harry Met Sally... (1989),Comedy|Romance,when harry met sally
1308,I Shot a Man in Vegas (1995),Comedy,i shot a man in vegas
1309,Parallel Sons (1995),Drama|Romance,parallel sons
1310,Hype! (1996),Documentary,hype
1311,Santa with Muscles (1996),Comedy,santa with muscles
1312,Female Perversions (1996),Drama,female perversions
1313,Mad Dog Time (1996),Crime,mad dog time
1314,Breathing Room (1996),Romance,breathing room
1315,Paris Was a Woman (1995),Documentary,paris was a woman
1316,Anna (1996),Drama,anna
1317,I'm Not Rappaport (1996),Comedy,im not rappaport
1318,Blue Juice (1995),Comedy|Drama,blue juice
1319,Kids of Survival (1993),Documentary,kids of survival
1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,alien
1321,"American Werewolf in London, An (1981)",Horror,american werewolf in london an
1322,Amityville 1992: It's About Time (1992),Horror,amityville 1992 its about time
1323,Amityville 3-D (1983),Horror,amityville 3d
1324,Amityville: Dollhouse (1996),Horror,amityville dollhouse
1325,Amityville: A New Generation (1993),Horror,amityville a new generation
1326,Amityville II: The Possession (1982),Horror,amityville ii the possession
1327,"Amityville Horror, The (1979)",Horror,amityville horror the
1328,"Amityville Curse, The (1990)",Horror,amityville curse the
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,blood for dracula andy warhols dracula
1330,April Fool's Day (1986),Comedy|Horror,april fools day
1331,Audrey Rose (1977),Horror,audrey rose
1332,"Believers, The (1987)",Horror|Thriller,believers the
1333,"Birds, The (1963)",Horror,birds the
1334,"Blob, The (1958)",Horror|Sci-Fi,blob the
1335,Blood Beach (1981),Action|Horror,blood beach
1336,Body Parts (1991),Horror,body parts
1337,"Body Snatcher, The (1945)",Horror,body snatcher the
1339,Bram Stoker's Dracula (1992),Horror|Romance,bram stokers dracula
1340,Bride of Frankenstein (1935),Horror,bride of frankenstein
1341,Burnt Offerings (1976),Horror,burnt offerings
1342,Candyman (1992),Horror,candyman
1343,Cape Fear (1991),Thriller,cape fear
1344,Cape Fear (1962),Film-Noir|Thriller,cape fear
1345,Carrie (1976),Horror,carrie
1346,Cat People (1982),Horror,cat people
1347,"Nightmare on Elm Street, A (1984)",Horror,nightmare on elm street a
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,nosferatu nosferatu eine symphonie des grauens
1349,Nosferatu a Venezia (1986),Horror,nosferatu a venezia
1350,"Omen, The (1976)",Horror,omen the
1351,Blood & Wine (1997),Drama,blood  wine
1352,Albino Alligator (1996),Crime|Thriller,albino alligator
1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,mirror has two faces the
1354,Breaking the Waves (1996),Drama,breaking the waves
1355,Nightwatch (1997),Horror|Thriller,nightwatch
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,star trek first contact
1357,Shine (1996),Drama|Romance,shine
1358,Sling Blade (1996),Drama|Thriller,sling blade
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,jingle all the way
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,identification of a woman identificazione di una donna
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,paradise lost the child murders at robin hood hills
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,garden of finzicontini the giardino dei finzicontini il
1363,"Preacher's Wife, The (1996)",Drama,preachers wife the
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,zero kelvin kjrlighetens kjtere
1365,Ridicule (1996),Drama,ridicule
1366,"Crucible, The (1996)",Drama,crucible the
1367,101 Dalmatians (1996),Children's|Comedy,101 dalmatians
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,forbidden christ the cristo proibito il
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,i cant sleep jai pas sommeil
1370,Die Hard 2 (1990),Action|Thriller,die hard 2
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,star trek the motion picture
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,star trek vi the undiscovered country
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,star trek v the final frontier
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,star trek the wrath of khan
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,star trek iii the search for spock
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,star trek iv the voyage home
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,batman returns
1378,Young Guns (1988),Action|Comedy|Western,young guns
1379,Young Guns II (1990),Action|Comedy|Western,young guns ii
1380,Grease (1978),Comedy|Musical|Romance,grease
1381,Grease 2 (1982),Comedy|Musical|Romance,grease 2
1382,Marked for Death (1990),Action|Drama,marked for death
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,adrenalin fear the rush
1384,"Substance of Fire, The (1996)",Drama,substance of fire the
1385,Under Siege (1992),Action,under siege
1386,Terror in a Texas Town (1958),Western,terror in a texas town
1387,Jaws (1975),Action|Horror,jaws
1388,Jaws 2 (1978),Action|Horror,jaws 2
1389,Jaws 3-D (1983),Action|Horror,jaws 3d
1390,My Fellow Americans (1996),Comedy,my fellow americans
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,mars attacks
1392,Citizen Ruth (1996),Comedy|Drama,citizen ruth
1393,Jerry Maguire (1996),Drama|Romance,jerry maguire
1394,Raising Arizona (1987),Comedy,raising arizona
1395,Tin Men (1987),Comedy|Drama,tin men
1396,Sneakers (1992),Crime|Drama|Sci-Fi,sneakers
1397,Bastard Out of Carolina (1996),Drama,bastard out of carolina
1398,In Love and War (1996),Romance|War,in love and war
1399,Marvin's Room (1996),Drama,marvins room
1400,Somebody is Waiting (1996),Drama,somebody is waiting
1401,Ghosts of Mississippi (1996),Drama,ghosts of mississippi
1404,Night Falls on Manhattan (1997),Crime|Drama,night falls on manhattan
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,beavis and butthead do america
1406,"Cérémonie, La (1995)",Drama,crmonie la
1407,Scream (1996),Horror|Thriller,scream
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,last of the mohicans the
1409,Michael (1996),Comedy|Romance,michael
1410,"Evening Star, The (1996)",Comedy|Drama,evening star the
1411,Hamlet (1996),Drama,hamlet
1412,Some Mother's Son (1996),Drama,some mothers son
1413,"Whole Wide World, The (1996)",Drama,whole wide world the
1414,Mother (1996),Comedy,mother
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,thieves voleurs les
1416,Evita (1996),Drama|Musical,evita
1417,"Portrait of a Lady, The (1996)",Drama,portrait of a lady the
1419,Walkabout (1971),Drama,walkabout
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,message to love the isle of wight festival
1421,Grateful Dead (1995),Documentary,grateful dead
1422,Murder at 1600 (1997),Mystery|Thriller,murder at 1600
1423,Hearts and Minds (1996),Drama,hearts and minds
1424,Inside (1996),Action,inside
1425,Fierce Creatures (1997),Comedy,fierce creatures
1426,Zeus and Roxanne (1997),Children's,zeus and roxanne
1427,Turbulence (1997),Thriller,turbulence
1428,Angel Baby (1995),Drama,angel baby
1429,Jackie Chan's First Strike (1996),Action,jackie chans first strike
1430,Underworld (1997),Thriller,underworld
1431,Beverly Hills Ninja (1997),Action|Comedy,beverly hills ninja
1432,Metro (1997),Action,metro
1433,"Machine, The (1994)",Comedy|Horror,machine the
1434,"Stranger, The (1994)",Action,stranger the
1436,Falling in Love Again (1980),Comedy,falling in love again
1437,"Cement Garden, The (1993)",Drama,cement garden the
1438,Dante's Peak (1997),Action|Thriller,dantes peak
1439,Meet Wally Sparks (1997),Comedy,meet wally sparks
1440,Amos & Andrew (1993),Comedy,amos  andrew
1441,Benny & Joon (1993),Comedy|Romance,benny  joon
1442,Prefontaine (1997),Drama,prefontaine
1443,"Tickle in the Heart, A (1996)",Documentary,tickle in the heart a
1444,Guantanamera (1994),Comedy,guantanamera
1445,McHale's Navy (1997),Comedy|War,mchales navy
1446,Kolya (1996),Comedy,kolya
1447,Gridlock'd (1997),Crime,gridlockd
1448,Fire on the Mountain (1996),Documentary,fire on the mountain
1449,Waiting for Guffman (1996),Comedy,waiting for guffman
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,prisoner of the mountains kavkazsky plennik
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,beautician and the beast the
1454,SubUrbia (1997),Comedy,suburbia
1455,Hotel de Love (1996),Comedy|Romance,hotel de love
1456,"Pest, The (1997)",Comedy,pest the
1457,Fools Rush In (1997),Comedy|Romance,fools rush in
1458,Touch (1997),Romance,touch
1459,Absolute Power (1997),Mystery|Thriller,absolute power
1460,That Darn Cat! (1997),Children's|Comedy|Mystery,that darn cat
1461,Vegas Vacation (1997),Comedy,vegas vacation
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,unforgotten twentyfive years after willowbrook
1463,That Old Feeling (1997),Comedy|Romance,that old feeling
1464,Lost Highway (1997),Mystery,lost highway
1465,Rosewood (1997),Drama,rosewood
1466,Donnie Brasco (1997),Crime|Drama,donnie brasco
1467,Salut cousin! (1996),Comedy|Drama,salut cousin
1468,Booty Call (1997),Comedy|Romance,booty call
1470,Rhyme & Reason (1997),Documentary,rhyme  reason
1471,Boys Life 2 (1997),Drama,boys life 2
1472,City of Industry (1997),Crime|Thriller,city of industry
1473,Best Men (1997),Action|Comedy|Crime|Drama,best men
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,jungle2jungle aka jungle 2 jungle
1475,Kama Sutra: A Tale of Love (1996),Romance,kama sutra a tale of love
1476,Private Parts (1997),Comedy|Drama,private parts
1477,Love Jones (1997),Romance,love jones
1479,"Saint, The (1997)",Action|Romance|Thriller,saint the
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,smillas sense of snow
1482,"Van, The (1996)",Comedy|Drama,van the
1483,Crash (1996),Drama|Thriller,crash
1484,"Daytrippers, The (1996)",Mystery,daytrippers the
1485,Liar Liar (1997),Comedy,liar liar
1486,"Quiet Room, The (1996)",Drama,quiet room the
1487,Selena (1997),Drama|Musical,selena
1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,devils own the
1489,Cats Don't Dance (1997),Animation|Children's|Musical,cats dont dance
1490,B*A*P*S (1997),Comedy,baps
1493,Love and Other Catastrophes (1996),Romance,love and other catastrophes
1494,"Sixth Man, The (1997)",Comedy,sixth man the
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,turbo a power rangers movie
1496,Anna Karenina (1997),Drama|Romance,anna karenina
1497,Double Team (1997),Action,double team
1498,Inventing the Abbotts (1997),Drama|Romance,inventing the abbotts
1499,Anaconda (1997),Action|Adventure|Thriller,anaconda
1500,Grosse Pointe Blank (1997),Comedy|Crime,grosse pointe blank
1501,Keys to Tulsa (1997),Crime,keys to tulsa
1502,Kissed (1996),Romance,kissed
1503,8 Heads in a Duffel Bag (1997),Comedy,8 heads in a duffel bag
1504,Hollow Reed (1996),Drama,hollow reed
1507,Paradise Road (1997),Drama|War,paradise road
1508,Traveller (1997),Drama,traveller
1509,All Over Me (1997),Drama,all over me
1510,"Brother's Kiss, A (1997)",Drama,brothers kiss a
1511,A Chef in Love (1996),Comedy,a chef in love
1513,Romy and Michele's High School Reunion (1997),Comedy,romy and micheles high school reunion
1514,Temptress Moon (Feng Yue) (1996),Romance,temptress moon feng yue
1515,Volcano (1997),Drama|Thriller,volcano
1516,Children of the Revolution (1996),Comedy,children of the revolution
1517,Austin Powers: International Man of Mystery (1997),Comedy,austin powers international man of mystery
1518,Breakdown (1997),Action|Thriller,breakdown
1519,Broken English (1996),Drama,broken english
1520,Commandments (1997),Romance,commandments
1522,Ripe (1996),Drama,ripe
1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,truth or consequences nm
1524,"Turning, The (1992)",Drama,turning the
1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,warriors of virtue
1526,Fathers' Day (1997),Comedy,fathers day
1527,"Fifth Element, The (1997)",Action|Sci-Fi,fifth element the
1528,Intimate Relations (1996),Comedy,intimate relations
1529,Nowhere (1997),Drama,nowhere
1531,Losing Chase (1996),Drama,losing chase
1532,Sprung (1997),Comedy,sprung
1533,"Promise, The (La Promesse) (1996)",Drama,promise the la promesse
1534,"Bonheur, Le (1965)",Drama,bonheur le
1535,Love! Valour! Compassion! (1997),Drama|Romance,love valour compassion
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,shall we dance shall we dansu
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,second jungle book mowgli  baloo the
1539,Twin Town (1997),Comedy|Crime,twin town
1541,Addicted to Love (1997),Comedy|Romance,addicted to love
1542,Brassed Off (1996),Comedy|Drama|Romance,brassed off
1543,"Designated Mourner, The (1997)",Drama,designated mourner the
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,lost world jurassic park the
1545,Ponette (1996),Drama,ponette
1546,Schizopolis (1996),Comedy,schizopolis
1547,Shiloh (1997),Children's|Drama,shiloh
1548,"War at Home, The (1996)",Drama,war at home the
1549,Rough Magic (1995),Drama|Romance,rough magic
1550,Trial and Error (1997),Comedy|Romance,trial and error
1551,Buddy (1997),Adventure|Children's|Drama,buddy
1552,Con Air (1997),Action|Adventure|Thriller,con air
1553,Late Bloomers (1996),Comedy,late bloomers
1554,"Pillow Book, The (1995)",Drama|Romance,pillow book the
1555,"To Have, or Not (1995)",Drama,to have or not
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,speed 2 cruise control
1557,Squeeze (1996),Drama,squeeze
1558,Sudden Manhattan (1996),Comedy,sudden manhattan
1559,"Next Step, The (1995)",Drama,next step the
1561,Wedding Bell Blues (1996),Comedy,wedding bell blues
1562,Batman & Robin (1997),Action|Adventure|Crime,batman  robin
1563,Dream With the Fishes (1997),Drama,dream with the fishes
1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,roseannas grave for roseanna
1565,Head Above Water (1996),Comedy|Thriller,head above water
1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,hercules
1567,"Last Time I Committed Suicide, The (1997)",Drama,last time i committed suicide the
1568,MURDER and murder (1996),Crime|Drama|Mystery,murder and murder
1569,My Best Friend's Wedding (1997),Comedy|Romance,my best friends wedding
1570,Tetsuo II: Body Hammer (1992),Sci-Fi,tetsuo ii body hammer
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,when the cats away chacun cherche son chat
1572,Contempt (Le Mépris) (1963),Drama,contempt le mpris
1573,Face/Off (1997),Action|Sci-Fi|Thriller,faceoff
1574,Fall (1997),Romance,fall
1575,Gabbeh (1996),Drama,gabbeh
1577,Mondo (1996),Drama,mondo
1578,"Innocent Sleep, The (1995)",Crime,innocent sleep the
1579,For Ever Mozart (1996),Drama,for ever mozart
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,men in black
1581,Out to Sea (1997),Comedy,out to sea
1582,Wild America (1997),Adventure|Children's,wild america
1583,"Simple Wish, A (1997)",Children's|Fantasy,simple wish a
